id,statement,binary_label,binary_label_name,split,matched_pair_id,broad_topic,word_count
7942,Property taxes have increased 20 percent under four years of Chris Christie.,1,genuine,train,train_pair_0574,taxation,12
12458,"Tom Nelson ""backed higher taxes on Social Security, costing Wisconsin seniors $95 million.",0,misleading,train,train_pair_0613,taxation,13
14292,The president is cutting the CDC budget by 80%.,0,misleading,train,train_pair_0305,public_finance,9
1655,"Greece ""has a GDP the size of the Dallas-Fort Worth Metroplex.",1,genuine,train,train_pair_0072,macroeconomy,11
15147,"Since NAFTA's adoption, the United States racked up trade deficits totaling more than $2 trillion.",1,genuine,train,train_pair_0376,public_finance,15
20333,"This 'infrastructure bill' on page 2,385 presents a federal property tax of 3 percent on all homes and land - both residential and commercial.",0,misleading,train,train_pair_0768,taxation,24
17574,"Some states, like Montana and Nebraska, are getting more than $300,000 in federal stimulus money per reported COVID-19 case. New York is the hardest-hit state and yet we are getting only about $12,000 per case.",1,genuine,train,train_pair_0491,public_finance,35
6731,The five economic indicators that the federal government tracks - for the first time since August 2006 - were positive this October.,1,genuine,train,train_pair_0099,macroeconomy,22
1718,"Charlie Crist ""bizarrely vetoed"" $9.7 million for a teaching hospital at the University of Florida ""despite having previously argued the budget request had merit.",1,genuine,train,train_pair_0442,public_finance,24
4805,Georgia's unemployment rate has exceeded the national rate for 50 consecutive months.,1,genuine,train,train_pair_0140,labour_and_income,12
8038,"We have created new jobs here in Cranston -- more than 1,000.",1,genuine,train,train_pair_0147,labour_and_income,12
4754,"in 1944 ""we were in debt more than twice as much as we are now.",0,misleading,train,train_pair_0384,public_finance,15
18507,"Before the coronavirus pandemic, the United States had ""the greatest economy in the history of our country.",0,misleading,train,train_pair_0201,labour_and_income,17
1024,"During the 2005 fight over Social Security, ""there were noisy demonstrations — but they were outside the events,"" and opponents were ""not disruptive — crowds booed lines they didn't like, but that was about it.",0,misleading,train,train_pair_0062,social_welfare,35
2950,"The United States has ""one of the highest corporate tax rates in the world.",1,genuine,train,train_pair_0604,taxation,14
4756,"Following the catastrophic, cascading collapse of major investment banks on Wall Street in 2007.....Nobody was prosecuted, no hearings were held and no reforms were implemented.",0,misleading,train,train_pair_0102,macroeconomy,25
16900,"The missiles that were launched at American forces in Iraq from Iran, were funded by Barack Obama, with American tax dollars.",0,misleading,train,train_pair_0732,taxation,21
7294,"We're spending less money today, in upcoming fiscal year 2014 than the Corzine-Buono budget spent in fiscal year 2008.",1,genuine,train,train_pair_0418,public_finance,19
14805,Chicago is experiencing right now the highest employment since 1950.,0,misleading,train,train_pair_0124,labour_and_income,10
3042,"Ohio is one of just 17 states with an estate tax, and it has ""the lowest threshold in the nation.",1,genuine,train,train_pair_0720,taxation,20
1643,"In the last 50 years, (the federal government has) only balanced the budget five times.",1,genuine,train,train_pair_0365,public_finance,15
1509,"Rubio's tax swap proposal ""would have been a massive tax increase.",0,misleading,train,train_pair_0539,taxation,11
10178,More than 30 cents of every state tax dollar goes to Medicaid.,1,genuine,train,train_pair_0577,taxation,12
13231,"Since 2012,"" city of Austin ""property taxes have gone up almost 30 percent while incomes have only risen 4 percent.",0,misleading,train,train_pair_0714,taxation,20
16583,"Ohio, Michigan, and Pennsylvania actually in the latest jobs data have lost jobs, not gained them.",0,misleading,train,train_pair_0193,labour_and_income,16
1506,Did not vote for tax increases as a member of the West Miami City Commission.,0,misleading,train,train_pair_0625,taxation,15
8776,"President Barack Obama's budget threatens national security by proposing ""an Army of fewer personnel than we had before Pearl Harbor.",0,misleading,train,train_pair_0428,public_finance,20
7255,Odd fact for odd draft: No. 2 overall pick will earn more than the No. 1 pick due to no state tax in Florida. So 2 not so bad.,1,genuine,train,train_pair_0795,taxation,29
8547,The majority support (raising) the minimum wage.,1,genuine,train,train_pair_0110,labour_and_income,7
9500,The state's overall revenues only returned this year to 2007 levels.,1,genuine,train,train_pair_0321,public_finance,11
2626,the new financial services law requires 358 regulatory filings.,1,genuine,train,train_pair_0001,other_finance,9
2768,"When President Franklin D. Roosevelt started Social Security, ""it only affected widows and orphans,"" and when Medicare began, ""it was a small program.",0,misleading,train,train_pair_0057,social_welfare,23
7106,"In the last two years, we have reduced the deficit by $2.5 trillion.",0,misleading,train,train_pair_0350,public_finance,13
14790,"The deficit ... is coming down, and it's coming down rapidly.",0,misleading,train,train_pair_0553,taxation,11
10112,"Inflation-adjusted defense spending has declined 21 percent since 2010, and even if we discount the drawdowns in Iraq and Afghanistan, it has still declined by a dangerous 12 percent.",1,genuine,train,train_pair_0476,public_finance,29
6937,"Except for Virginia, ""the other 49 states keep raising their gas tax.",0,misleading,train,train_pair_0569,taxation,12
22512,"Americans who worked through the pandemic are being paid up to $26,000 by qualifying for the Employee Retention Credit.",0,misleading,train,train_pair_0706,taxation,19
11257,"We bailed out"" Johnson Controls when ""we saved the auto industry"" and ""now they want to avoid paying taxes.",1,genuine,train,train_pair_0705,taxation,19
8223,"Republican state lawmakers ""are refusing to give the people of their own states their own tax dollars back in the form of (expanded) Medicaid.",1,genuine,train,train_pair_0767,taxation,24
9137,"A tax plan promoted by North Carolina Senate candidate Thom Tillis will ""overwhelmingly benefit the wealthy.",1,genuine,train,train_pair_0646,taxation,16
2683,Eliminating earmarks does not reduce spending.,1,genuine,train,train_pair_0282,public_finance,6
1982,The Latino unemployment rate is higher than the white rate and the black rate is higher than the Latino rate.,1,genuine,train,train_pair_0221,labour_and_income,20
6425,"U.S. Senate opponent Tammy Baldwin supported a federal budget ""that spent trillions -- not billions, trillions -- more money than the Obama budget.",0,misleading,train,train_pair_0761,taxation,23
2625,"The debt is ""nearly $6 trillion more than when President Obama was sworn into office.",0,misleading,validation,validation_pair_0097,public_finance,15
8144,"At present spending levels, only citizens of New York have a greater local debt burden than Texans.",1,genuine,validation,validation_pair_0100,public_finance,17
3221,"Since 1999, all Virginia Lottery profits have been used for public education in the Commonwealth for kindergarten through 12th grade.",1,genuine,validation,validation_pair_0104,public_finance,20
18253,"Joe Biden and Kamala Harris ""want massive tax hikes on working families.",0,misleading,validation,validation_pair_0039,taxation,12
12473,"Tim Kaine ""actually tried to raise taxes by about $4 billion.",1,genuine,validation,validation_pair_0029,taxation,11
3662,"PolitiFact Ohio confirms that Betty Sutton ""maxed out federal debt",0,misleading,validation,validation_pair_0093,public_finance,10
20652,"Gas prices were ""$1.86 when I left"" the White House.",0,misleading,validation,validation_pair_0008,macroeconomy,10
7254,businesses pay roughly 60 percent of taxes in Texas.,1,genuine,validation,validation_pair_0024,taxation,9
2158,"Michael Thurmond ""authored major legislation that has provided more than $250 million in tax relief to Georgia's senior citizens and working families.",1,genuine,validation,validation_pair_0016,taxation,22
15015,"As Tennessee governor, Phil Bredesen ""supported higher taxes on us. Higher gas taxes. Higher sales taxes.",0,misleading,validation,validation_pair_0048,taxation,16
20412,"So now if you don't comply"" and get a COVID-19 vaccination, and you're on ""Social Security or disability, you won't be able to receive your money.",0,misleading,validation,validation_pair_0004,social_welfare,26
2876,Portland spent nearly $1 million in federal stimulus money to install bike path signs where they already existed.,0,misleading,validation,validation_pair_0103,public_finance,18
7135,"While the United States has seen its unemployment rate steadily decline, New Jersey's remains nearly two percent higher than the national average and more than a point higher than Connecticut and New York.",1,genuine,validation,validation_pair_0084,labour_and_income,33
