claimID,claim,label,claimURL,reason,categories,speaker,checker,tags,article title,publish date,climate,entities,original_split,claim_normalised,categories_list,tags_list,category_text,tag_text,metadata_text,word_count,factcheck_domain,finance_metadata_match
para-00216,Says Australians subsidise the car industry by $18 per head — well below the United States and Germany.,mostly true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/20/kevin-rudd/memo-anti-car-industry-flat-earth-society-please-n/index.html,,['Tax'],Kevin Rudd,"Chris Pash, Peter Fray",,Memo to Anti-Car Industry Flat Earth Society: We subsidise the car industry by only $18 per head,"Tuesday, August 20, 2013 at 2:42 p.m.",,"['United_States', 'Germany']",validation,says australians subsidise the car industry by 18 per head well below the united states and germany,['Tax'],[],Tax,,tax | ,18,pandora.nla.gov.au,True
abbc-00046,"The claim: Prime Minister Tony Abbott says the Government cannot change the GST without the agreement of the states and territories, and consensus in the federal parliament.",in-the-red,http://www.abc.net.au/news/2015-04-02/fact-check3a-do-the-states-and-territories-need-to-agree-to-ch/6359212,"The claim: Prime Minister Tony Abbott says the Government cannot change the GST without the agreement of the states and territories, and consensus in the federal parliament.","['federal---state-issues', 'tax', 'liberals', 'abbott-tony', 'australia']",,,"['federal---state-issues', 'tax', 'liberals', 'abbott-tony', 'australia']",Fact check: Do the states and territories need to agree to change the GST?,"Wed 15 Jun 2016, 1:35am",,['Tony_Abbott'],validation,the claim prime minister tony abbott says the government cannot change the gst without the agreement of the states and territories and consensus in the federal parliament,"['federal---state-issues', 'tax', 'liberals', 'abbott-tony', 'australia']","['federal---state-issues', 'tax', 'liberals', 'abbott-tony', 'australia']",federal---state-issues | tax | liberals | abbott-tony | australia,federal---state-issues | tax | liberals | abbott-tony | australia,federal---state-issues | tax | liberals | abbott-tony | australia | federal---state-issues | tax | liberals | abbott-tony | australia,27,www.abc.net.au,True
farg-00055,West Virginia is second in the nation in the percentage increase of GDP.,false,https://www.factcheck.org/2018/07/trump-overstates-west-virginia-gains/,,the-factcheck-wire,FactCheck.org,Robert Farley,['GDP'],Trump Overstates West Virginia Gains,"July 6, 2018",2018-07-06 20:52:59 UTC,['None'],validation,west virginia is second in the nation in the percentage increase of gdp,['the-factcheck-wire'],['GDP'],the-factcheck-wire,GDP,the-factcheck-wire | gdp,13,www.factcheck.org,True
tron-01501,Congressional Black Caucus Proposes White Tax,fiction!,https://www.truthorfiction.com/congressional-black-caucus-proposes-white-tax/,,government,,,"['congress', 'race relations', 'taxes']",Congressional Black Caucus Proposes White Tax,"Feb 21, 2017",,['None'],validation,congressional black caucus proposes white tax,['government'],"['congress', 'race relations', 'taxes']",government,congress | race relations | taxes,government | congress | race relations | taxes,6,www.truthorfiction.com,True
para-00145,27 businesses close their doors every day under Labor.,half-true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/19/liberal-party-australia/liberal-party-says-27-business-close-each-day-unde/index.html,,['Economy'],Liberal Party of Australia,"Chris Pash, Su-Lin Tan, Peter Fray",,Liberal Party says 27 businesses close each day under Labor,"Wednesday, June 19, 2013 at 5:48 p.m.",,['None'],validation,27 businesses close their doors every day under labor,['Economy'],[],Economy,,economy | ,9,pandora.nla.gov.au,True
abbc-00104,The claim: Clive Palmer says the economy would be better off if Australian companies were not forced to pay tax in instalments.,in-the-red,http://www.abc.net.au/news/2013-09-16/palmer-tax-instalments/4951312,The claim: Clive Palmer says the economy would be better off if Australian companies were not forced to pay tax in instalments.,"['business-economics-and-finance', 'tax', 'clive-palmer', 'federal-government', 'minor-parties', 'australia']",,,"['business-economics-and-finance', 'tax', 'clive-palmer', 'federal-government', 'minor-parties', 'australia']",Clive Palmer's economic stimulus claim improbable,"Thu 19 Sep 2013, 9:43am",,['Australia'],validation,the claim clive palmer says the economy would be better off if australian companies were not forced to pay tax in instalments,"['business-economics-and-finance', 'tax', 'clive-palmer', 'federal-government', 'minor-parties', 'australia']","['business-economics-and-finance', 'tax', 'clive-palmer', 'federal-government', 'minor-parties', 'australia']",business-economics-and-finance | tax | clive-palmer | federal-government | minor-parties | australia,business-economics-and-finance | tax | clive-palmer | federal-government | minor-parties | australia,business-economics-and-finance | tax | clive-palmer | federal-government | minor-parties | australia | business-economics-and-finance | tax | clive-palmer | federal-government | minor-parties | australia,22,www.abc.net.au,True
para-00204,"The government can cut tax by 15% and ""get back the same amount of tax anyway"".",false,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/31/clive-palmer/palmernomics-pudding-unpalatable-real-world-menu/index.html,,['Tax'],Clive Palmer,"Peter Martin, Peter Fray",,Palmernomics: pudding of an idea unpalatable for real world menu,"Saturday, August 31, 2013 at 5:52 p.m.",,['None'],validation,the government can cut tax by 15 and get back the same amount of tax anyway,['Tax'],[],Tax,,tax | ,16,pandora.nla.gov.au,True
snes-04247,"Ron Wayne was a third Apple co-founder, who in 1976 sold his 10% share in the company for $800",true,https://www.snopes.com/fact-check/third-apple-cofounder/,,Business,,Bethania Palma,,Third Apple Co-Founder Sold Share Now Worth Billions for $800,14 August 2016,,['None'],validation,ron wayne was a third apple co founder who in 1976 sold his 10 share in the company for 800,['Business'],[],Business,,business | ,19,www.snopes.com,True
snes-00437,Under Armour garments are more flammable than other garments of their type.,unproven,https://www.snopes.com/fact-check/armour-garments-flammable/,,Business,,Kim LaCapria,,Are Under Armour Garments Flammable?,20 June 2018,,['None'],validation,under armour garments are more flammable than other garments of their type,['Business'],[],Business,,business | ,12,www.snopes.com,True
snes-03179,"Gravity Payments CEO Dan Price rented his house in order to make ends meet after taking a $900,000 pay cut and raising the minimum salary at his company to $70,000.",mixture,https://www.snopes.com/fact-check/gravity-payments-ceo-rent-house/,,Business,,Dan Evon,,Did Gravity Payments CEO Dan Price Have to Rent His House to Make Ends Meet?,9 January 2017,,['None'],validation,gravity payments ceo dan price rented his house in order to make ends meet after taking a 900 000 pay cut and raising the minimum salary at his company to 70 000,['Business'],[],Business,,business | ,30,www.snopes.com,True
abbc-00231,Underpinning the Coalition's re-election pitch is its assertion that it is the party best equipped to manage the budget by keeping a lid on spending.,in-between,http://www.abc.net.au/news/2018-06-01/fact-check-spending-growth-under-the-coalition/9800624,"Mr Turnbull is close to the mark. Annual spending growth is indeed running at its lowest average rate since at least the early 1970s. However, the verdict is subject to three qualifications. First, in calculating average spending under this government, Mr Turnbull has included the budget's projections out to 2021-22. As experts contacted by Fact Check noted, there is a big difference between predicted and actual spending. Past history demonstrates that budget predictions for spending cannot be used as a reliable estimate for actual spending. Second, in calculating its average annual spending growth (1.9 per cent), the Government has shared responsibility 50:50 with the former Labor government for a spending surge in 2013-14 (the financial year when it came to power). Experts have questioned this methodology, particularly as the Coalition was in power for approximately three-quarters of the 2013-14 financial year, during which it made some significant spending decisions, including providing the Reserve Bank with $8.8 billion and Victoria with $1.5 billion for the now-defunct East West Link road project. Finally, as the experts noted, low spending should not be regarded as a political virtue in its own right, or a benchmark of political success. Rather, spending levels should reflect the economic circumstances of the time. For example, a dramatic spending surge in 2008-09 was an arguably justifiable response to the global financial crisis. An alternative method for calculating the average, based on advice from experts, found the growth in real annual spending is running somewhat faster under the current Coalition Government than the level identified by Mr Turnbull. Nevertheless, under this alternative calculation, spending remains at its lowest average level for about 50 years, and indeed below the level that prevailed when Mr Costello was treasurer.","['economic-trends', 'federal-government', 'liberals', 'turnbull-malcolm', 'australia']",,,"['economic-trends', 'federal-government', 'liberals', 'turnbull-malcolm', 'australia']",Fact check: Is the growth in government spending under the Coalition the lowest in 50 years?,"Thu 12 Jul 2018, 2:21am",,['None'],validation,underpinning the coalition s re election pitch is its assertion that it is the party best equipped to manage the budget by keeping a lid on spending,"['economic-trends', 'federal-government', 'liberals', 'turnbull-malcolm', 'australia']","['economic-trends', 'federal-government', 'liberals', 'turnbull-malcolm', 'australia']",economic-trends | federal-government | liberals | turnbull-malcolm | australia,economic-trends | federal-government | liberals | turnbull-malcolm | australia,economic-trends | federal-government | liberals | turnbull-malcolm | australia | economic-trends | federal-government | liberals | turnbull-malcolm | australia,25,www.abc.net.au,True
