split,id,binary_label,binary_label_name,statement_original,statement_cleaned,leading_says_removed
full,2506,0,misleading,Says John Kitzhaber wants a sales tax so people without jobs pay taxes.,John Kitzhaber wants a sales tax so people without jobs pay taxes.,True
full,3102,0,misleading,"Says under his budget-repair bill, ""collective bargaining is fully intact.","under his budget-repair bill, ""collective bargaining is fully intact.",True
full,5629,0,misleading,"Says Gov. Scott Walker is ""cooking the books"" by releasing numbers ""he just dreamed up"" that show Wisconsin gained jobs in 2011.","Gov. Scott Walker is ""cooking the books"" by releasing numbers ""he just dreamed up"" that show Wisconsin gained jobs in 2011.",True
full,7026,1,genuine,Says a majority of Americans -- and Republicans -- support his approach for deficit reduction.,a majority of Americans -- and Republicans -- support his approach for deficit reduction.,True
full,14963,1,genuine,"Says Texas charter schools ""get 100% state $/pupil funding while district schools (95% students) get about 1/3 funding from state w/ rest coming from local prop taxes (which is why those taxes are so high). Districts getting less b/c scarce $ going to charters.","Texas charter schools ""get 100% state $/pupil funding while district schools (95% students) get about 1/3 funding from state w/ rest coming from local prop taxes (which is why those taxes are so high). Districts getting less b/c scarce $ going to charters.",True
full,5552,1,genuine,"Says since 2000, Austin's ""tax burden"" rose more than 40 percent while family income rose more than 20 percent.","since 2000, Austin's ""tax burden"" rose more than 40 percent while family income rose more than 20 percent.",True
full,5928,0,misleading,"Says raising the state income tax rate on millionaires to offset property taxes for other residents is ""not a tax increase. It's a tax shift.","raising the state income tax rate on millionaires to offset property taxes for other residents is ""not a tax increase. It's a tax shift.",True
full,4308,0,misleading,"Says ""our taxes have doubled"" with Rick Perry in office.","""our taxes have doubled"" with Rick Perry in office.",True
full,5940,1,genuine,"Says Jim Frishe wanted to ""tax us for doing our taxes"" through an accountant.","Jim Frishe wanted to ""tax us for doing our taxes"" through an accountant.",True
full,16833,0,misleading,"Says the California congressional district he represents ""has a higher GDP than Russia.","the California congressional district he represents ""has a higher GDP than Russia.",True
full,2640,1,genuine,Says that the federal gas tax has not been raised since 1993.,the federal gas tax has not been raised since 1993.,True
full,967,1,genuine,"Says the Congressional Budget Office estimates a cap-and-trade program would cost the average family the equivalent of ""a postage stamp a day.","the Congressional Budget Office estimates a cap-and-trade program would cost the average family the equivalent of ""a postage stamp a day.",True
full,5630,0,misleading,"Says new figures he released showing Wisconsin job gains for 2011 are ""the final job numbers.","new figures he released showing Wisconsin job gains for 2011 are ""the final job numbers.",True
full,12642,0,misleading,"Says Democratic U.S. Senate candidate Russ Feingold ""voted over 250 times to raise taxes.","Democratic U.S. Senate candidate Russ Feingold ""voted over 250 times to raise taxes.",True
full,4681,1,genuine,Says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated.,the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated.,True
full,6353,0,misleading,Says Barack Obama has added $16 trillion to the national debt.,Barack Obama has added $16 trillion to the national debt.,True
full,12421,1,genuine,"Says Donald Trump once suggested that he ""would try to negotiate down the national debt.","Donald Trump once suggested that he ""would try to negotiate down the national debt.",True
full,5943,0,misleading,"Says President Barack Obama ""has not raised taxes.","President Barack Obama ""has not raised taxes.",True
full,4668,0,misleading,"Says his 9-9-9 tax reform plan is not ""regressive.","his 9-9-9 tax reform plan is not ""regressive.",True
full,5128,0,misleading,"Says Gov. Scott Walker is ""openly"" backing a move to abolish the state retirement system and convert it to a 401(k)-style plan that will reduce pensions ""by at least a third"" for current and retired public employees","Gov. Scott Walker is ""openly"" backing a move to abolish the state retirement system and convert it to a 401(k)-style plan that will reduce pensions ""by at least a third"" for current and retired public employees",True
full,6630,0,misleading,"Says that Sherrod Brown is an ""Obama rubber stamp"" for ""supporting the job-killing cap and trade plan.","Sherrod Brown is an ""Obama rubber stamp"" for ""supporting the job-killing cap and trade plan.",True
full,2601,0,misleading,Says he has a track record of not raising taxes.,he has a track record of not raising taxes.,True
full,5500,0,misleading,"Says the stimulus bill sent tax credits overseas, such as ""half a billion to an electric car company that created hundreds of jobs in Finland.","the stimulus bill sent tax credits overseas, such as ""half a billion to an electric car company that created hundreds of jobs in Finland.",True
full,18260,0,misleading,"Says Joe Biden and Kamala Harris would raise the federal income tax rate for a person with a bi-weekly gross salary of $3,000 to 39.6%, costing ""nearly half your paycheck.","Joe Biden and Kamala Harris would raise the federal income tax rate for a person with a bi-weekly gross salary of $3,000 to 39.6%, costing ""nearly half your paycheck.",True
full,3402,0,misleading,"Says Gov. Rick Scott lost Florida 331,247 jobs.","Gov. Rick Scott lost Florida 331,247 jobs.",True
full,5153,1,genuine,Says local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties.,local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties.,True
full,16122,0,misleading,"Says presidential candidate Sen. Kirsten Gillibrand said, ""Social Security must (be) expanded to illegal immigration, it's their right.","presidential candidate Sen. Kirsten Gillibrand said, ""Social Security must (be) expanded to illegal immigration, it's their right.",True
full,4999,1,genuine,"Says U.S. Senate Democrats ""have gone without any budget at all"" for more than 1,000 days.","U.S. Senate Democrats ""have gone without any budget at all"" for more than 1,000 days.",True
full,14495,0,misleading,"Says that unless the recipient called back about ""your tax filings,"" you ""will be taken into custody by the local cops as there are more serious allegations pressed on your name.","unless the recipient called back about ""your tax filings,"" you ""will be taken into custody by the local cops as there are more serious allegations pressed on your name.",True
full,6645,0,misleading,"Says during George W. Bush's administration ""we were losing millions of jobs per month,"" while under Barack Obama we have ""three years of gaining hundreds of thousands of jobs per month.","during George W. Bush's administration ""we were losing millions of jobs per month,"" while under Barack Obama we have ""three years of gaining hundreds of thousands of jobs per month.",True
full,3340,0,misleading,"Says the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.","the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.",True
full,19542,1,genuine,"Says Gov. Tony Evers' 2021-22 state budget ""increases taxes $1 billion +","Gov. Tony Evers' 2021-22 state budget ""increases taxes $1 billion +",True
full,4179,0,misleading,"Says that in 2009 ExxonMobil ""paid no federal income taxes, received a $156 million rebate.","in 2009 ExxonMobil ""paid no federal income taxes, received a $156 million rebate.",True
