matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file,claim_normalised_check,exact_liar2_overlap_check
politifact_084,PolitiFact,misleading,"""The music industry is the biggest export from Africa after oil and gas.""",misleading,false,False,['trade'],13,True,1,1.0,0,2014-08-07T00:00:00,https://www.politifact.com/factchecks/2014/aug/07/dbanj/nigerias-bono-claims-music-one-africas-biggest-exp/,66120,68617,yes,yes,yes,yes,yes,,False,False,False,False,0,298,factors_audit_chunk_06_completed.csv,the music industry is the biggest export from africa after oil and gas,False
politifact_085,PolitiFact,genuine,"Says Mitt Romney is proposing a ""tax cut that gives an average of $250,000 to every millionaire in this country.""",genuine,true,True,['tax'],20,True,1,1.0,0,2012-05-08T00:00:00,https://www.politifact.com/factchecks/2012/may/08/barack-obama/barack-obama-says-mitt-romneys-tax-plan-gives-mill/,70488,72989,yes,yes,yes,yes,yes,,False,False,False,False,0,299,factors_audit_chunk_06_completed.csv,says mitt romney is proposing a tax cut that gives an average of 250 000 to every millionaire in this country,False
politifact_085,PolitiFact,misleading,"President Joe Biden announced tax incentives for families willing to take in migrants in a new ""Housing for Labor"" initiative.",misleading,false,False,['tax'],20,True,1,1.0,0,2024-02-20T00:00:00,https://www.politifact.com/factchecks/2024/feb/20/instagram-posts/biden-didnt-announce-housing-for-labor-program-for/,77966,80688,yes,yes,yes,yes,yes,,False,False,False,False,0,299,factors_audit_chunk_06_completed.csv,president joe biden announced tax incentives for families willing to take in migrants in a new housing for labor initiative,False
politifact_086,PolitiFact,genuine,"""The first budget that came out of our Republican leadership slashed funding to Planned Parenthood...It resulted in the reduction of hours, the elimination of days, elimination of access to women in my city and all over my state.""",genuine,true,True,['budget'],38,True,1,1.0,0,2012-09-05T00:00:00,https://www.politifact.com/factchecks/2012/sep/05/cory-booker/cory-booker-blasts-chris-christie-slashing-funding/,70716,73217,yes,yes,yes,yes,yes,,False,False,False,False,0,300,factors_audit_chunk_07_completed.csv,the first budget that came out of our republican leadership slashed funding to planned parenthood it resulted in the reduction of hours the elimination of days elimination of access to women in my city and all over my state,False
politifact_086,PolitiFact,misleading,"Says ""I worked with our Mayor and other commissioners to help save the school year when a budget crisis in Salem threatened to cut four weeks of the school year,"" including negotiating with teachers to work for free.",misleading,false,False,['budget'],38,True,1,1.0,0,2012-04-27T00:00:00,https://www.politifact.com/factchecks/2012/apr/27/charlie-hales/did-charlie-hales-help-negotiate-one-time-deal-por/,70474,72975,yes,yes,yes,yes,yes,,False,False,False,False,0,300,factors_audit_chunk_07_completed.csv,says i worked with our mayor and other commissioners to help save the school year when a budget crisis in salem threatened to cut four weeks of the school year including negotiating with teachers to work for free,False
politifact_088,PolitiFact,genuine,"""It's been 17 years that we've had unemployment higher than the national average in Oregon.""",genuine,true,True,['employment'],15,True,1,1.0,0,2014-08-04T00:00:00,https://www.politifact.com/factchecks/2014/aug/04/dennis-richardson/has-oregons-unemployment-rate-been-above-national-/,71633,74135,yes,yes,yes,yes,yes,,False,False,False,False,0,302,factors_audit_chunk_07_completed.csv,it s been 17 years that we ve had unemployment higher than the national average in oregon,False
politifact_088,PolitiFact,misleading,"""Even Fairfax County doesn't pay the kind of salaries that Richmond is paying right now.""",misleading,false,False,['employment'],15,True,1,1.0,0,2020-04-01T00:00:00,https://www.politifact.com/factchecks/2020/apr/01/kim-gray/does-richmond-pay-top-school-officials-more-fairfa/,74711,77272,yes,yes,yes,yes,yes,,False,False,False,False,0,302,factors_audit_chunk_07_completed.csv,even fairfax county doesn t pay the kind of salaries that richmond is paying right now,False
politifact_089,PolitiFact,genuine,"Says Sen. Rand Paul's 2011 budget ""included a big cut in the CDC.""",genuine,true,True,['budget'],13,True,1,1.0,0,2014-10-27T00:00:00,https://www.politifact.com/factchecks/2014/oct/27/doug-muder/blog-sen-paul-wanted-big-cut-cdc-2011/,71766,74268,yes,yes,yes,yes,yes,,False,False,False,False,0,303,factors_audit_chunk_07_completed.csv,says sen rand paul s 2011 budget included a big cut in the cdc,False
politifact_089,PolitiFact,misleading,Says Democrats cut $35 million from the state budget for Information Technology improvements.,misleading,false,False,['budget'],13,True,1,1.0,0,2011-08-04T00:00:00,https://www.politifact.com/factchecks/2011/aug/04/chris-christie/gov-chris-christie-claims-democrats-cut-35-million/,69439,71940,yes,yes,yes,yes,yes,,False,False,False,False,0,303,factors_audit_chunk_07_completed.csv,says democrats cut 35 million from the state budget for information technology improvements,False
politifact_090,PolitiFact,genuine,"Only 20 colleges and universities ""have athletic departments with revenue exceeding expenses.""",genuine,true,True,['company_finance'],12,True,1,1.0,0,2014-12-22T00:00:00,https://www.politifact.com/factchecks/2014/dec/22/jim-moran/moran-says-only-20-colleges-make-profit-sports/,71822,74324,yes,yes,yes,yes,yes,,False,False,False,False,0,304,factors_audit_chunk_07_completed.csv,only 20 colleges and universities have athletic departments with revenue exceeding expenses,False
politifact_090,PolitiFact,misleading,"""Disney lost 172,000 reservations recently, valued at around $636 in revenue lost.""",misleading,false,False,['company_finance'],12,True,1,1.0,0,2022-04-18T00:00:00,https://www.politifact.com/factchecks/2022/apr/18/facebook-posts/theres-no-evidence-disney-recently-lost-172000-res/,76584,79226,yes,yes,yes,yes,yes,,False,False,False,False,0,304,factors_audit_chunk_07_completed.csv,disney lost 172 000 reservations recently valued at around 636 in revenue lost,False
politifact_091,PolitiFact,genuine,"""Greece is not a big economy. It's about the size of metropolitan Miami.""",genuine,true,True,['macroeconomy'],13,True,1,1.0,0,2015-07-06T00:00:00,https://www.politifact.com/factchecks/2015/jul/06/paul-krugman/yep-greece-and-miami-metro-have-about-same-gdp/,72024,74528,yes,yes,yes,yes,yes,,False,False,False,False,0,305,factors_audit_chunk_07_completed.csv,greece is not a big economy it s about the size of metropolitan miami,False
politifact_091,PolitiFact,misleading,"Says the California congressional district he represents ""has a higher GDP than Russia.""",misleading,false,False,['macroeconomy'],13,True,1,1.0,0,2019-12-20T00:00:00,https://www.politifact.com/factchecks/2019/dec/20/ro-khanna/does-ro-khannas-district-have-bigger-gdp-russia-no/,74434,76983,yes,yes,yes,yes,yes,,False,False,False,False,0,305,factors_audit_chunk_07_completed.csv,says the california congressional district he represents has a higher gdp than russia,False
politifact_092,PolitiFact,genuine,"Says Ron Johnson ""opposes entirely a federal minimum wage,"" except perhaps for ""guest workers.""",genuine,true,True,['employment'],14,True,1,1.0,0,2015-08-27T00:00:00,https://www.politifact.com/factchecks/2015/aug/27/russ-feingold/us-sen-ron-johnson-wants-no-general-federal-minimu/,72093,74597,yes,yes,yes,yes,yes,,False,False,False,False,0,306,factors_audit_chunk_07_completed.csv,says ron johnson opposes entirely a federal minimum wage except perhaps for guest workers,False
politifact_092,PolitiFact,misleading,"As a Member of Congress, Chris Murphy ""was raking in $1 million in salary.""",misleading,false,False,['employment'],14,True,1,1.0,0,2012-10-19T00:00:00,https://www.politifact.com/factchecks/2012/oct/19/linda-mcmahon/linda-mcmahon-says-opponent-chris-murphy-was-rakin/,67909,70408,yes,yes,yes,yes,yes,,False,False,False,False,0,306,factors_audit_chunk_07_completed.csv,as a member of congress chris murphy was raking in 1 million in salary,False
politifact_093,PolitiFact,genuine,"""Saudi Arabia has the third-largest military budget in the entire world.""",genuine,true,True,['budget'],11,True,1,1.0,0,2015-08-30T00:00:00,https://www.politifact.com/factchecks/2015/aug/30/bernie-sanders/bernie-sanders-saudi-arabia-has-third-largest-mili/,72103,74607,yes,yes,yes,yes,yes,,False,False,False,False,0,307,factors_audit_chunk_07_completed.csv,saudi arabia has the third largest military budget in the entire world,False
politifact_093,PolitiFact,misleading,"The Pasco County budget ""has doubled in the past three years.""",misleading,false,False,['budget'],11,True,1,1.0,0,2012-07-22T00:00:00,https://www.politifact.com/factchecks/2012/jul/22/rachel-oconnor/rachel-oconnor-says-pascos-budget-has-doubled-thre/,68276,70776,yes,yes,yes,yes,yes,,False,False,False,False,0,307,factors_audit_chunk_07_completed.csv,the pasco county budget has doubled in the past three years,False
politifact_094,PolitiFact,genuine,"Electric car sales in Georgia have dropped dramatically since a $5,000 tax credit was eliminated and a $200 annual registration fee was imposed July 1.",genuine,true,True,['tax'],25,True,1,1.0,0,2015-11-02T00:00:00,https://www.politifact.com/factchecks/2015/nov/02/don-francis/electric-car-sales-hit-brakes-tax-credit-axed-and-/,72184,74688,yes,yes,yes,yes,yes,,False,False,False,False,0,308,factors_audit_chunk_07_completed.csv,electric car sales in georgia have dropped dramatically since a 5 000 tax credit was eliminated and a 200 annual registration fee was imposed july 1,False
politifact_094,PolitiFact,misleading,"Says President Barack Obama has ""not proposed one thing that would change"" the fact that Warren Buffett pays a lower tax rate than his secretary.",misleading,false,False,['tax'],25,True,1,1.0,0,2015-01-07T00:00:00,https://www.politifact.com/factchecks/2015/jan/07/louie-gohmert/louie-gohmert-says-obama-has-not-proposed-one-tax-/,65722,68219,yes,yes,yes,yes,yes,,False,False,False,False,0,308,factors_audit_chunk_07_completed.csv,says president barack obama has not proposed one thing that would change the fact that warren buffett pays a lower tax rate than his secretary,False
politifact_095,PolitiFact,genuine,"""Marco Rubio spent $400K of your tax dollars remodeling offices, and building a members-only lounge.""",genuine,true,True,['tax'],15,True,1,1.0,0,2015-11-09T00:00:00,https://www.politifact.com/factchecks/2015/nov/09/florida-democratic-party/rubio-spent-tax-money-renovate-florida-house-state/,72195,74699,yes,yes,yes,yes,yes,,False,False,False,False,0,309,factors_audit_chunk_07_completed.csv,marco rubio spent 400k of your tax dollars remodeling offices and building a members only lounge,False
politifact_095,PolitiFact,misleading,"""Obamacare is . . . the largest tax increase in the history of the world.""",misleading,pants-fire,False,['tax'],15,True,1,1.0,0,2012-06-28T00:00:00,https://www.politifact.com/factchecks/2012/jun/28/rush-limbaugh/health-care-law-not-largest-tax-increase-us-histor/,68349,70850,yes,yes,yes,yes,yes,,False,False,False,False,0,309,factors_audit_chunk_07_completed.csv,obamacare is the largest tax increase in the history of the world,False
politifact_096,PolitiFact,genuine,"""Surveys show that many of our citizens think we devote a full quarter or even a third of our federal budget to foreign aid.""",genuine,true,True,['budget'],24,True,1,1.0,0,2016-11-09T00:00:00,https://www.politifact.com/factchecks/2016/nov/09/john-kerry/yep-most-people-clueless-us-foreign-aid-spending/,72870,75378,yes,yes,yes,yes,yes,,False,False,False,False,0,310,factors_audit_chunk_07_completed.csv,surveys show that many of our citizens think we devote a full quarter or even a third of our federal budget to foreign aid,False
politifact_096,PolitiFact,misleading,"Says U.S. Senate opponent Tammy Baldwin supported a federal budget ""that spent trillions -- not billions, trillions -- more money than the Obama budget.""",misleading,false,False,['budget'],24,True,1,1.0,0,2012-10-05T00:00:00,https://www.politifact.com/factchecks/2012/oct/05/tommy-thompson/budget-backed-democrat-tammy-baldwin-spent-trillio/,70790,73291,yes,yes,yes,yes,yes,,False,False,False,False,0,310,factors_audit_chunk_07_completed.csv,says u s senate opponent tammy baldwin supported a federal budget that spent trillions not billions trillions more money than the obama budget,False
politifact_097,PolitiFact,genuine,"Says condoms ""used to be tax-exempt here in Texas.""",genuine,true,True,['tax'],9,True,1,1.0,0,2017-03-10T00:00:00,https://www.politifact.com/factchecks/2017/mar/10/donna-howard/donna-howard-says-condoms-used-be-tax-exempt-texas/,73001,75513,yes,yes,yes,yes,yes,,False,False,False,False,0,311,factors_audit_chunk_07_completed.csv,says condoms used to be tax exempt here in texas,False
politifact_097,PolitiFact,misleading,"Says his 9-9-9 tax reform plan is not ""regressive.""",misleading,false,False,['tax'],9,True,1,1.0,0,2011-12-02T00:00:00,https://www.politifact.com/factchecks/2011/dec/02/herman-cain/Cain-says-999-plan-not-regressive/,70200,72701,yes,yes,yes,yes,yes,,False,False,False,False,0,311,factors_audit_chunk_07_completed.csv,says his 9 9 9 tax reform plan is not regressive,False
politifact_099,PolitiFact,genuine,"New York has ""among the highest tax burdens of any state in the nation""",genuine,true,True,['tax'],14,True,1,1.0,0,2018-04-12T00:00:00,https://www.politifact.com/factchecks/2018/apr/12/marcus-molinaro/do-ny-residents-have-among-highest-tax-burdens-mol/,73506,76020,yes,yes,yes,yes,yes,,False,False,False,False,0,313,factors_audit_chunk_07_completed.csv,new york has among the highest tax burdens of any state in the nation,False
politifact_099,PolitiFact,misleading,"Says Joe Biden is proposing a tax increase that's ""the largest in American history.""",misleading,false,False,['tax'],14,True,1,1.0,0,2020-10-08T00:00:00,https://www.politifact.com/factchecks/2020/oct/08/preserve-america-pac/bidens-tax-proposal-isnt-largest-american-history/,60978,63360,yes,yes,yes,yes,yes,,False,False,False,False,0,313,factors_audit_chunk_07_completed.csv,says joe biden is proposing a tax increase that s the largest in american history,False
politifact_100,PolitiFact,genuine,"Says he's a ""small-town supervisor who has kept a balanced budget, who has increased surpluses, who has led us to the highest credit rating our town has ever had.""",genuine,true,True,['budget'],29,True,1,1.0,0,2018-08-29T00:00:00,https://www.politifact.com/factchecks/2018/aug/29/nathan-mcmurray/mcmurray-claims-about-grand-island-record-are-true/,73697,76211,yes,yes,yes,yes,yes,,False,False,False,False,0,314,factors_audit_chunk_07_completed.csv,says he s a small town supervisor who has kept a balanced budget who has increased surpluses who has led us to the highest credit rating our town has ever had,False
